Price,BBCA_Close,BBCA_High,BBCA_Low,BBCA_Open,BBCA_Volume,BBRI_Close,BBRI_High,BBRI_Low,BBRI_Open,BBRI_Volume,BMRI_Close,BMRI_High,BMRI_Low,BMRI_Open,BMRI_Volume,BBNI_Close,BBNI_High,BBNI_Low,BBNI_Open,BBNI_Volume,BBTN_Close,BBTN_High,BBTN_Low,BBTN_Open,BBTN_Volume
Ticker,BBCA_BBCA.JK,BBCA_BBCA.JK,BBCA_BBCA.JK,BBCA_BBCA.JK,BBCA_BBCA.JK,BBRI_BBRI.JK,BBRI_BBRI.JK,BBRI_BBRI.JK,BBRI_BBRI.JK,BBRI_BBRI.JK,BMRI_BMRI.JK,BMRI_BMRI.JK,BMRI_BMRI.JK,BMRI_BMRI.JK,BMRI_BMRI.JK,BBNI_BBNI.JK,BBNI_BBNI.JK,BBNI_BBNI.JK,BBNI_BBNI.JK,BBNI_BBNI.JK,BBTN_BBTN.JK,BBTN_BBTN.JK,BBTN_BBTN.JK,BBTN_BBTN.JK,BBTN_BBTN.JK
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-04,9508.5458984375,9508.5458984375,9243.078880968433,9243.078880968433,75993500,5214.2333984375,5259.972287897478,5168.494508977522,5168.494508977522,131936100,6246.56494140625,6291.994504616478,6132.991033380682,6132.991033380682,63174900,4910.17431640625,4933.119056202541,4818.395357221087,4818.395357221087,163113100,1425.81396484375,1439.930934792698,1374.0517416976074,1378.7573983472566,66510000
2024-04-05,9484.412109375,9605.078930104963,9484.412109375,9605.078930104963,70428600,5168.494140625,5214.233026825222,5145.62469752489,5145.62469752489,178817800,6201.13525390625,6269.2795973557695,6201.13525390625,6201.13525390625,46111500,4864.28466796875,4933.118884968308,4864.28466796875,4887.229406968602,36818200,1411.697021484375,1435.2253051757812,1406.9913647460937,1425.8139916992186,26906100
2024-04-16,9146.5458984375,9243.07936438407,8929.345600057717,9025.879066004287,283265900,4894.06103515625,5099.886031961887,4894.06103515625,4916.930479245765,600717500,6019.4169921875,6110.276116597877,5724.124837853774,5769.5544000589625,180012400,4772.505859375,4864.284818209135,4634.837421123798,4657.782160832332,164123600,1317.5838623046875,1383.4630554199218,1308.1725490025112,1359.934772164481,114716500
2024-04-17,9194.8125,9339.612696850394,9194.8125,9218.945866141732,95620700,4848.322265625,5031.277822818396,4848.322265625,5008.408378169222,244002000,6019.4169921875,6155.705678803066,6019.4169921875,6087.561335495283,83840200,4818.3955078125,4910.174469866071,4818.3955078125,4818.3955078125,68948000,1294.0556640625,1341.1122336647727,1284.6443501420456,1322.2896058238637,67115200
2024-04-18,9146.5458984375,9243.07936438407,9122.412531950857,9194.812631410785,127134000,5008.408203125,5031.277646974886,4848.322096175799,4848.322096175799,247410700,6178.42041015625,6269.279533835019,6110.276067397173,6178.42041015625,106893900,4864.28466796875,4910.1741459684545,4818.395189969045,4818.395189969045,57785900,1336.406494140625,1336.406494140625,1298.761240784551,1303.4668974540602,41495800
2024-04-19,9146.5458984375,9170.679264924142,8977.612333031002,9025.879066004287,147784300,4825.45263671875,4916.930411822423,4802.583192942831,4894.060968046505,258211500,6110.2763671875,6178.420713289963,6042.132021085037,6110.2763671875,47943300,4795.45068359375,4841.340163819527,4749.561203367973,4818.395423706639,52519300,1294.0556640625,1317.5839488636364,1270.5273792613636,1317.5839488636364,50946500
2024-04-22,9025.87890625,9098.279004428476,9025.87890625,9074.145638368984,128908000,4848.322265625,4871.1917102741745,4711.105597729953,4756.844487028302,342282800,6110.2763671875,6246.565059392426,5973.987674982574,6246.565059392426,121727900,4910.17431640625,4910.17431640625,4726.616398035923,4818.395357221087,62509300,1279.9385986328125,1308.1725383085363,1251.7046589570887,1298.761225083295,36392600
2024-04-23,9387.87890625,9436.145635845116,9074.145163881749,9074.145163881749,178833000,4848.322265625,4939.800044221698,4779.7139316774765,4894.061154923349,281403100,6201.13525390625,6291.994378505609,6110.276129306892,6223.85003505609,106699200,4818.3955078125,4979.00869140625,4818.3955078125,4933.119210379465,45322700,1289.3499755859375,1312.8782598119583,1275.2330050503251,1289.3499755859375,29441100
2024-04-24,9605.0791015625,9605.0791015625,9412.012184948178,9484.412278678548,132832700,4779.7138671875,4894.06108889055,4711.10553416567,4802.58331152811,471241400,6405.568359375,6405.568359375,6269.27967087766,6291.994452293883,117586500,4864.28466796875,4910.1741459684545,4772.505711969339,4864.28466796875,44771200,1294.0556640625,1331.7009197443183,1289.3500071022727,1298.7613210227273,55140300
2024-04-25,9436.1455078125,9653.345788043478,9363.745414402174,9653.345788043478,104874100,4711.10595703125,4756.844849817961,4619.628171457828,4688.236510637895,479170900,6314.70947265625,6428.283384034959,6291.9946903805085,6405.568601759218,111803500,4864.28466796875,4887.229406968602,4795.450450969192,4864.28466796875,35922300,1270.52734375,1294.0556278935185,1261.1160300925926,1294.0556278935185,29692900
2024-04-26,9291.345703125,9484.412626826299,9291.345703125,9363.745799512986,100932900,4418.376953125,4665.366969138198,4418.376953125,4619.628077283903,782589900,6132.9912109375,6382.853815827546,6132.9912109375,6360.139033564815,125875000,4726.6162109375,4841.339905377731,4680.726733161408,4772.5056887135925,80482400,1214.0594482421875,1284.644299884175,1204.6481346899225,1279.9386431080427,85302300
2024-04-29,9460.279296875,9508.546027981505,9194.812275789222,9194.812275789222,90063500,4363.490234375,4473.2635736045595,4281.16022995283,4299.45578649109,700644800,6291.99462890625,6314.709410960063,6042.132026314305,6042.132026314305,77938400,4795.45068359375,4795.45068359375,4634.837502803529,4703.671723142195,41068600,1232.882080078125,1232.882080078125,1190.5311689304033,1209.3537961071684,49891300
2024-04-30,9460.279296875,9701.612952407526,9460.279296875,9701.612952407526,109623000,4519.00244140625,4619.628001842421,4409.229102748608,4436.672437413019,565609200,6269.27978515625,6405.568476137907,6155.7058760048685,6178.420657835145,189991300,4818.3955078125,4910.174469866071,4795.450767299108,4887.229729352679,73658500,1242.2933349609375,1261.1159612482245,1218.7650521018288,1232.8820218172941,33227500
2024-05-02,9218.9462890625,9556.813430546466,9170.679554564791,9556.813430546466,97079400,4354.34228515625,4500.706731716124,4299.455617696297,4491.558953806132,636922100,5746.83984375,6178.420701581028,5496.977241847826,6178.420701581028,501849300,4432.923828125,4818.395465353261,4414.5680358760355,4772.505984730849,183458300,1204.648193359375,1232.8821353912354,1190.5312223434448,1228.1764783859253,28220300
2024-05-03,9508.5458984375,9508.5458984375,9339.612341866276,9412.012437539657,81200400,4345.1943359375,4418.376556332237,4308.603225740132,4354.342113486842,321697200,5587.83642578125,5837.699030186102,5496.977296906758,5724.125119092988,269305400,4432.923828125,4478.8133087474125,4359.500659129141,4451.279620373965,89058400,1190.5311279296875,1214.0594110903533,1185.8254712975543,1204.648097826087,20074400
2024-05-06,9460.279296875,9532.679393534758,9436.145931321747,9508.546027981505,53076200,4381.78564453125,4427.524534348904,4326.898976750065,4390.933422494781,262707400,5701.41015625,5814.98406374502,5587.83624875498,5678.695374750996,184234200,4414.56787109375,4487.991037348947,4405.38997531185,4478.813141567048,81862000,1214.0594482421875,1223.4707617944525,1195.2368211376574,1204.6481346899225,23547400
2024-05-07,9363.7451171875,9412.011844595683,9291.345026075225,9363.7451171875,66746800,4272.01220703125,4372.637762228988,4272.01220703125,4363.489984483739,304013600,5701.41015625,5814.98406374502,5678.695374750996,5746.839719248008,130410300,4313.61083984375,4414.567689286901,4295.255049035904,4396.211898479056,82580800,1195.23681640625,1218.7651001937745,1190.5311596487452,1209.3537866787647,15220800
2024-05-08,9050.01171875,9363.745458333333,9050.01171875,9267.212,112808900,4281.16015625,4336.046824919872,4180.534597021901,4253.716821915064,572275800,5701.41015625,5860.413626743028,5678.695374750996,5746.839719248008,117065300,4286.0771484375,4377.856102365498,4240.187671473502,4295.2550438303,58548300,1152.8858642578125,1204.6480867346938,1148.180207669005,1195.2367735570792,52119300
2024-05-13,9194.8125,9194.8125,8881.078740157482,8881.078740157482,145469900,4281.16015625,4299.455712473291,4235.421265691773,4253.716821915064,320067100,5633.26611328125,5701.410461425781,5565.121765136719,5633.26611328125,128638300,4387.0341796875,4387.0341796875,4221.832055766214,4221.832055766214,54329600,1167.0029296875,1176.4142436365928,1143.4746448147682,1148.1803017893146,27680800
2024-05-14,9218.9462890625,9339.613125306774,9194.812921813646,9291.346390809063,95363500,4326.89892578125,4400.081148627444,4299.455592213927,4317.751147925475,341458900,5633.26611328125,5724.125244140625,5610.551330566406,5610.551330566406,94048400,4524.70263671875,4533.880532533595,4387.03419949607,4396.212095310915,70014900,1167.0029296875,1185.8255575856856,1157.5916157384072,1171.7085866620464,19397400
2024-05-15,9170.6787109375,9267.212171052632,9098.278615851152,9170.6787109375,54741900,4409.22900390625,4454.967893988265,4354.342335807833,4372.637891840638,298990300,5792.26953125,5814.98431372549,5633.2660539215685,5633.2660539215685,80923000,4611.892578125,4680.726795708955,4451.279403762438,4478.81309079602,85730700,1199.9425048828125,1209.3538186465994,1162.2972498276654,1167.0029067095588,33981100
2024-05-16,9267.212890625,9339.612991333008,9194.812789916992,9243.07952372233,61126000,4427.52490234375,4537.2982470299585,4427.52490234375,4509.854910858407,371295000,5769.5546875,5905.843380905511,5746.839905265748,5860.413816437008,114806300,4772.505859375,4841.340078500601,4680.726900540865,4703.671640249399,118382400,1199.9425048828125,1228.1764461741727,1195.236848000919,1214.0594755284926,29298000
2024-05-17,9412.01171875,9508.54517227564,9243.078175080127,9267.211538461539,99848500,4500.70654296875,4537.297653074187,4409.228767705157,4427.524322757876,208991800,5973.98779296875,6042.132140417063,5769.554750623812,5769.554750623812,133153900,4749.56103515625,4841.339992357337,4703.671556555706,4772.505774456522,67679700,1223.470703125,1246.9989858774038,1185.8254507211539,1199.9424203725962,34890800
2024-05-20,9146.5458984375,9460.279662763853,9146.5458984375,9363.746196817283,87890100,4409.22900390625,4619.627898283519,4409.22900390625,4564.741230185101,335150700,5746.83984375,6019.417227643281,5633.265933794466,5951.272881669961,168796000,4570.59228515625,4818.39548133942,4543.058596691453,4772.506000564759,76605300,1195.23681640625,1242.2933839812993,1190.5311596487452,1223.4707569512796,23408300
2024-05-21,9050.01171875,9243.078635416667,9050.01171875,9122.4118125,75311400,4281.16015625,4454.967940371261,4281.16015625,4400.081271701389,271568800,5474.26220703125,5701.410016451634,5428.832645147173,5655.980454567557,307362900,4377.8564453125,4570.5922636595915,4368.678549200734,4570.5922636595915,87501700,1167.0029296875,1204.648185483871,1152.885958763861,1190.531214560232,29197900
2024-05-22,9098.2783203125,9243.078505781665,9001.744863333057,9146.545048802222,121712700,4317.7509765625,4363.489864026085,4253.71653411348,4253.71653411348,215066000,5496.97705078125,5587.836175587551,5406.117925974948,5451.547488378099,171675900,4368.67822265625,4405.3898043592435,4331.9666409532565,4331.9666409532565,60859500,1162.2972412109375,1181.1198685989689,1157.5915843639298,1167.0028980579455,22633100
2024-05-27,8977.611328125,9050.011419480847,8953.477964339718,8977.611328125,128578500,4162.2392578125,4317.751493818681,4162.2392578125,4299.455936641484,363719300,5292.5439453125,5496.976973243026,5292.5439453125,5474.262192361856,258450900,4286.0771484375,4396.211893151098,4249.365566866301,4377.856102365498,60499200,1129.357666015625,1167.0029215494792,1129.357666015625,1162.2972646077474,34436900
2024-05-28,8977.611328125,9074.144783266129,8977.611328125,8977.611328125,73945700,4143.943359375,4235.421137727649,4134.795581539735,4189.682248551325,258070200,5406.1181640625,5474.26251066833,5292.5442530527835,5315.259035254727,93701700,4322.7890625,4396.212231289809,4304.4332703025475,4313.611166401274,25799600,1176.4141845703125,1181.1198413085938,1138.7689306640625,1138.7689306640625,30108400
2024-05-29,8832.8125,9001.746072404372,8832.8125,8953.479337431694,117351600,4034.170166015625,4116.500169403699,4025.0223878613947,4098.2046130952385,465008500,5269.82958984375,5337.973937988281,5178.970458984375,5292.544372558594,169386300,4157.5869140625,4304.43325098303,4130.0532258899,4295.255354925496,111830200,1185.8255615234375,1190.53121851361,1157.5916195824034,1176.4142475430929,26417400
2024-05-30,8688.01171875,8929.345377604166,8470.81142578125,8688.01171875,207115100,4006.726806640625,4098.204587614156,3942.692359959154,4025.022362835331,502927800,5337.9736328125,5451.547539893617,5019.966692985372,5247.114507147606,236632600,4120.875,4185.120267260579,4010.740256124722,4130.05289532294,81608700,1162.2972412109375,1190.5311822929846,1143.4746138229061,1190.5311822929846,30772700
2024-05-31,8929.3447265625,8929.3447265625,8712.1444494299,8784.544541807432,756431600,3970.1357421875,4089.0568588889687,3960.9879639796945,4052.4657460577478,655144100,5360.6884765625,5474.262384964248,5360.6884765625,5451.547603283899,169567000,4038.274169921875,4194.298399214311,4038.274169921875,4166.764711692116,145978300,1152.8858642578125,1176.4141472018496,1152.8858642578125,1167.0028340242347,37501300
2024-06-03,8953.478515625,9025.878611438678,8905.211785082547,9025.878611438678,72197700,4143.943359375,4171.386692880795,4025.0222475165565,4052.465581022351,345770100,5542.40673828125,5587.8363017097845,5474.262393138448,5519.691956566982,92525600,4240.18798828125,4258.543780438312,4084.1637549462257,4093.341651024756,53865700,1190.5311279296875,1199.9424411939538,1152.8858748726223,1162.2971881368885,26837700
2024-06-04,9025.87890625,9194.812468666443,9025.87890625,9194.812468666443,75353100,4070.76123046875,4198.830123112711,4070.76123046875,4171.386788974719,332902200,5587.83642578125,5701.4103368743645,5565.121643562627,5587.83642578125,137800600,4258.54345703125,4313.610829320447,4221.831875505119,4267.721352412783,52885400,1190.5311279296875,1214.0594110903533,1190.5311279296875,1199.9424411939538,33599700
2024-06-05,9122.412109375,9170.678840112434,8977.611917162698,9170.678840112434,82087300,4025.022216796875,4116.499994451349,4025.022216796875,4116.499994451349,240788500,5451.5478515625,5587.8365478515625,5428.833068847656,5565.121765136719,102327300,4231.009765625,4276.899242475596,4203.476079514642,4249.365556365238,46536400,1195.23681640625,1204.6481299212599,1176.4141893762303,1195.23681640625,25041400
2024-06-06,9146.5458984375,9194.812631410785,9122.412531950857,9194.812631410785,44991300,4116.5,4116.5,4015.8744444444446,4070.7611111111114,281534200,5610.55126953125,5633.266051998988,5519.692139660298,5565.121704595775,85735200,4377.8564453125,4377.8564453125,4249.365899747772,4286.077484194838,69154900,1214.0594482421875,1214.0594482421875,1185.8255075853924,1204.6481346899225,20729000
2024-06-07,9001.7451171875,9170.67867166555,9001.7451171875,9170.67867166555,51599800,3979.28369140625,4116.500370420258,3979.28369140625,4107.3525918193245,375439600,5701.41015625,5701.41015625,5587.83624875498,5678.695374750996,99092800,4313.61083984375,4387.034003075133,4276.899258228058,4377.85610767121,45575300,1171.70849609375,1204.6480923694778,1171.70849609375,1199.9424357586595,21779900
2024-06-10,9194.8125,9194.8125,9122.412401574804,9170.679133858268,45584700,4025.022216796875,4052.4655500932176,3951.8399946732957,3979.283327969638,181387000,5701.41015625,5769.554500747012,5633.265811752988,5701.41015625,80154400,4231.009765625,4276.899242475596,4175.942393404284,4267.721347105477,65704900,1162.2972412109375,1181.1198685989689,1152.8859275169218,1171.7085549049532,13416800
2024-06-11,8977.611328125,9218.944965977822,8977.611328125,9218.944965977822,68690900,3970.1357421875,4061.6135242655528,3970.1357421875,4006.726855018721,197854400,5565.12158203125,5678.695491868622,5565.12158203125,5633.265927933673,56254400,4111.697265625,4249.36570085798,4111.697265625,4185.12043108259,95286400,1148.1802978515625,1171.7085826436028,1143.4746408931544,1167.0029256851947,11482500
2024-06-12,8929.3447265625,9001.744818940033,8929.3447265625,8977.611454814189,49785700,3979.28369140625,3988.4314700071836,3942.692577002514,3970.135912805316,187332500,5383.4033203125,5519.692011965982,5360.688538370254,5496.977230023735,120857200,4065.807861328125,4093.3415488766227,4047.4520696291265,4065.807861328125,112781100,1152.8858642578125,1152.8858642578125,1134.0632379025828,1138.7688944913903,12852700
2024-06-13,8881.078125,9146.545134171196,8881.078125,9146.545134171196,84652200,3942.6923828125,4043.3179424666473,3933.544604662123,4025.0223861658933,238349600,5337.9736328125,5451.547539893617,5315.258851396276,5428.832758477393,162616700,4111.697265625,4148.408848353795,4093.341474260603,4130.053056989397,47763900,1167.0029296875,1176.4142436365928,1157.5916157384072,1171.7085866620464,21280600
2024-06-14,8881.078125,8929.344853940218,8784.544667119566,8881.078125,52986300,3823.771240234375,3951.8401334479668,3814.62346214769,3933.544577274596,358893200,5224.39990234375,5337.973813264266,5133.540773607337,5315.259031080163,203241500,3955.673095703125,4111.697324535963,3955.673095703125,4111.697324535963,65046900,1134.063232421875,1167.002828384336,1134.063232421875,1167.002828384336,13993500
2024-06-19,8736.2783203125,8929.345244518301,8736.2783203125,8929.345244518301,100051000,3750.5888671875,3878.657755335366,3741.4410894626526,3750.5888671875,410338400,5224.39990234375,5315.259031080163,5156.25555579144,5247.114684527854,116004200,3946.4951171875,4029.0961777797966,3909.7835347020346,3955.673012808866,60373800,1105.829345703125,1152.8859136053857,1105.829345703125,1134.0632864444813,32257200
2024-06-20,9098.2783203125,9098.2783203125,8784.54458512931,8832.811313619031,81474800,3906.101318359375,3906.101318359375,3778.032422675461,3778.032422675461,387133400,5406.1181640625,5406.1181640625,5224.3999064469535,5292.5442530527835,82660000,4038.274169921875,4047.4520657626063,3946.4952115145593,3964.8510031960227,50579900,1157.591552734375,1162.2972094528075,1105.8293288316183,1105.8293288316183,33350200
2024-06-21,9267.212890625,9339.612991333008,9074.145955403646,9146.546056111654,166841200,4061.613525390625,4107.352416442322,3896.9535176045188,3915.2490740251974,532713300,5565.12158203125,5633.265927933673,5474.262454161352,5496.977236128827,184240600,4166.7646484375,4231.009918347329,4038.2741086178416,4038.2741086178416,108982500,1176.4141845703125,1190.531154785156,1148.1802441406248,1162.2972143554687,22023600
2024-06-24,9267.212890625,9412.013092041016,9243.07952372233,9267.212890625,79592300,4025.022216796875,4125.647772216797,4025.022216796875,4061.613327858665,303830800,5451.5478515625,5565.121765136719,5451.5478515625,5519.692199707031,58831900,4166.7646484375,4221.8320226459255,4093.3414828262667,4166.7646484375,49112400,1167.0029296875,1190.531214560232,1167.0029296875,1181.1199006111392,13429700
2024-06-25,9267.212890625,9267.212890625,9122.412689208984,9267.212890625,80029000,4006.726806640625,4025.022362835331,3915.249025667095,3951.840138056507,383572500,5383.4033203125,5428.832884196994,5292.5441925435125,5383.4033203125,159983800,4111.697265625,4157.586744035993,4056.6298915318084,4148.408848353795,44861500,1167.0029296875,1176.4142436365928,1152.885958763861,1167.0029296875,7950600
2024-06-26,9170.6787109375,9315.478901110197,9122.411980879933,9194.812075966283,77913200,3997.578857421875,4052.4655236565004,3979.283302010333,4015.8744128334165,150303400,5315.2587890625,5474.262257111378,5315.2587890625,5406.117913661859,92895700,4056.6298828125,4157.586735099689,4056.6298828125,4111.69725678733,34063700,1171.70849609375,1181.1198093153864,1162.2971828721134,1167.0028394829317,7606300
2024-06-27,9412.01171875,9412.01171875,9218.944811698717,9243.078175080127,89150700,4079.90869140625,4116.499800746216,4006.726472726317,4034.1698047312916,299430600,5451.5478515625,5519.692199707031,5337.973937988281,5360.688720703125,117602400,4203.47607421875,4231.009760294419,4065.807643840407,4084.1634345575194,85462100,1185.8255615234375,1195.2368755037824,1171.7085905529204,1181.119904533265,11387900
2024-06-28,9580.9462890625,9629.213020997324,9436.146093258028,9460.279459225441,166172300,4207.9775390625,4244.568648097827,4189.681984544837,4198.829761803669,581319300,5587.83642578125,5678.695554655742,5451.547732469512,5451.547732469512,191371600,4276.8994140625,4350.322579969153,4212.6541438941795,4212.6541438941795,95384300,1190.5311279296875,1214.0594110903533,1185.8254712975543,1185.8254712975543,20656800
2024-07-01,9532.6796875,9556.813053797468,9484.412954905063,9508.546321202532,68634600,4235.42138671875,4272.012500210921,4171.386938107451,4235.42138671875,261421200,5678.6953125,5678.6953125,5542.406625,5610.55096875,100408200,4322.7890625,4331.966958598726,4267.721685907643,4304.4332703025475,43250900,1199.9425048828125,1214.0594755284926,1190.5311911190258,1195.236848000919,17987200
2024-07-02,9556.8125,9653.34595959596,9508.54577020202,9653.34595959596,78848500,4180.5341796875,4235.420842878146,4180.5341796875,4217.125288481264,234403100,5633.26611328125,5769.5548095703125,5587.8365478515625,5701.410461425781,159356600,4322.7890625,4341.1448546974525,4286.077478105096,4322.7890625,35142800,1199.9425048828125,1209.3538186465994,1195.236848000919,1199.9425048828125,13158600
2024-07-03,9653.3466796875,9653.3466796875,9580.946579589843,9629.21331298828,55860200,4207.9775390625,4244.568648097827,4171.386430027174,4235.420870838995,176310400,5655.98046875,5724.124811746988,5542.40656375502,5701.410030747992,70017100,4267.7216796875,4350.322744455645,4249.365887516801,4341.144848370296,41531700,1190.5311279296875,1209.35375445822,1181.1198146654212,1204.648097826087,9618600
2024-07-04,9484.412109375,9653.345658396947,9484.412109375,9629.212294250954,67054000,4381.78564453125,4418.3767563853735,4262.86453100535,4281.160086932411,422261500,5678.6953125,5814.9839999999995,5655.980531249999,5678.6953125,90147800,4322.7890625,4377.856439092357,4276.899582006369,4304.4332703025475,61435900,1209.353759765625,1218.765073071194,1185.8254765017023,1190.5311331544867,26524700
2024-07-05,9605.0791015625,9629.21246613929,9532.67900783213,9580.94573698571,36946900,4390.93359375,4454.968041992187,4381.785815429687,4436.6724853515625,218278000,5837.69873046875,5905.8430736259725,5724.124825206712,5746.839606259119,111646800,4313.61083984375,4387.034003075133,4304.432944439827,4341.144526055518,67585600,1204.648193359375,1232.8821353912354,1199.942536354065,1214.0595073699951,21637900
2024-07-08,9701.61328125,9701.61328125,9605.079815764926,9653.346548507463,72903600,4345.1943359375,4418.376556332237,4336.046558388158,4390.933223684211,222042100,5655.98046875,5837.698716741968,5633.265687751004,5814.983935742972,138144000,4286.0771484375,4350.3224161870985,4286.0771484375,4341.144520794299,36004700,1232.882080078125,1232.882080078125,1185.825512136212,1204.648139312977,27024600
2024-07-09,9725.74609375,9798.146188740695,9725.74609375,9749.879458746898,61853200,4454.9677734375,4509.854440050693,4345.194440211114,4372.63777351771,291320400,5792.26953125,5814.98431372549,5633.2660539215685,5655.980836397059,84177600,4460.45751953125,4469.635415661973,4286.077493047518,4286.077493047518,87456600,1218.76513671875,1246.999078109918,1218.76513671875,1232.882107414334,23764100
2024-07-10,9749.8798828125,9870.546713045327,9701.61315071937,9822.279980952197,62325900,4436.67236328125,4500.706809761598,4427.524585212629,4454.967919418492,167619700,5792.26953125,5860.413878676471,5724.125183823529,5792.26953125,59685300,4423.74560546875,4497.168769044995,4423.74560546875,4451.279291809842,48700200,1209.353759765625,1242.2933563351166,1209.353759765625,1218.765073071194,13364300
2024-07-11,9725.74609375,9774.012823743797,9653.345998759305,9653.345998759305,55908400,4427.52490234375,4500.707132134556,4427.52490234375,4491.559353410706,170461300,5814.984375,5837.699157714844,5769.5548095703125,5814.984375,66789800,4469.63525390625,4478.813149704825,4432.923670711948,4451.279462309099,37573700,1218.76513671875,1218.76513671875,1199.942509124638,1214.0594798202221,11378900
2024-07-12,9725.74609375,9749.879458746898,9677.479363756203,9701.612728753102,62646500,4482.4111328125,4555.593355389031,4464.115577168367,4546.445577566964,301125400,5837.69873046875,5951.272635730787,5814.9839494163425,5860.4135115211575,136132200,4611.892578125,4703.671534903607,4515.5246735074625,4515.5246735074625,151520700,1279.9385986328125,1289.3499118580537,1232.882032506606,1232.882032506606,70288300
2024-07-15,9701.61328125,9725.746647621268,9605.079815764926,9701.61328125,36682600,4409.22900390625,4509.8545620866835,4400.081225889847,4500.70678407028,188713000,5769.5546875,5860.413816437008,5724.125123031496,5860.413816437008,66071800,4611.892578125,4657.782056514304,4570.592047574627,4634.837317319651,94794900,1279.9385986328125,1284.644255245433,1265.8216287949506,1284.644255245433,23847500
2024-07-16,9605.0791015625,9677.47919529287,9605.0791015625,9629.21246613929,37192700,4326.89892578125,4427.524482194767,4326.89892578125,4409.228926483219,189271400,5769.5546875,5814.9842519685035,5724.125123031496,5814.9842519685035,64687900,4570.59228515625,4634.837558240775,4570.59228515625,4634.837558240775,66371200,1298.76123046875,1303.4668871008832,1284.6442605723505,1294.0555738366168,31340200
2024-07-17,9460.279296875,9605.079490194516,9460.279296875,9556.81275908801,90666000,4354.34228515625,4400.081174706211,4317.751173516282,4345.194507246258,263325400,5860.41357421875,5928.557918105015,5792.269230332486,5860.41357421875,109729800,4588.94775390625,4657.781970214844,4588.94775390625,4634.837231445313,59615300,1331.7008056640625,1331.7008056640625,1294.0555532071278,1298.7612097642448,45039100
2024-07-18,9749.8798828125,9749.8798828125,9460.279490253713,9460.279490253713,65383200,4473.26318359375,4473.26318359375,4345.194298991884,4354.342076463446,296614900,5951.27294921875,5996.702513716603,5905.843384720897,5951.27294921875,132532000,4657.7822265625,4703.671706627156,4579.770110452587,4579.770110452587,86127800,1308.172607421875,1331.7008917280239,1298.7612936994155,1326.9952348667941,38189900
2024-07-19,9774.013671875,9774.013671875,9629.213469328703,9701.613570601852,53880300,4482.4111328125,4491.558910634566,4436.672243702168,4454.967799346301,135104800,5928.55810546875,5928.55810546875,5860.4137594288795,5905.8433234554595,63165500,4680.72705078125,4680.72705078125,4611.892829446232,4657.782310336244,66907300,1289.3499755859375,1312.8782598119583,1275.2330050503251,1308.172602966754,22374600
2024-07-22,9749.8798828125,9798.14661490563,9749.8798828125,9774.013248859066,31285300,4491.55908203125,4519.002416544679,4464.115747517821,4500.706860202393,140128300,6087.5615234375,6087.5615234375,5928.5580508104,5973.9876144181435,110467000,4680.72705078125,4726.616531671262,4634.837569891238,4703.671791226257,32378000,1289.3499755859375,1308.172602966754,1275.2330050503251,1289.3499755859375,19685100
2024-07-23,9822.2802734375,9846.413640202702,9774.013539907095,9846.413640202702,39321100,4381.78564453125,4491.5589800936195,4372.637866567719,4482.411202130089,170919500,6019.4169921875,6132.990897700472,5951.272648879717,6132.990897700472,77861700,4634.83740234375,4703.6716211904395,4634.83740234375,4680.726881574877,30554100,1279.9385986328125,1303.4668816959156,1270.527285407571,1303.4668816959156,16641200
2024-07-24,9725.74609375,9822.279553737593,9725.74609375,9774.012823743797,24658000,4372.6376953125,4390.933250523013,4354.342140101988,4363.489917707244,116037600,5883.12841796875,5973.987544114986,5883.12841796875,5905.843199505309,63940900,4680.72705078125,4680.72705078125,4588.9480890012255,4634.837569891238,23442100,1275.2330322265625,1289.350003063019,1256.4104044446208,1279.938689172048,19806300
2024-07-25,9942.9462890625,9942.9462890625,9846.412829945388,9870.546194724666,98088100,4299.4560546875,4354.342727726064,4262.864939328458,4354.342727726064,274397700,5973.98779296875,5973.98779296875,5814.984315589353,5860.4138805548955,66655400,4611.892578125,4657.782056514304,4570.592047574627,4634.837317319651,52463300,1246.9990234375,1275.232963590802,1237.587710053066,1275.232963590802,19547800
2024-07-26,9967.080078125,10039.480175544793,9942.946712318402,10015.346809738196,75565800,4354.34228515625,4400.081174706211,4336.046729336265,4354.34228515625,192267300,5951.27294921875,6019.41729596553,5905.843384720897,5973.987731467677,76519500,4588.94775390625,4657.781970214844,4579.7698583984375,4588.94775390625,41982600,1232.882080078125,1261.116020843273,1223.4707664897423,1246.999050460699,31796100
2024-07-29,9894.6796875,10063.613243140244,9822.27959222561,10039.479878048782,69092500,4372.6376953125,4390.933250523013,4354.342140101988,4390.933250523013,126109900,5883.12841796875,5951.272762578427,5860.413636432191,5951.272762578427,54435300,4611.892578125,4634.837317319651,4588.947838930349,4611.892578125,19854800,1232.882080078125,1246.999050460699,1228.1764232839337,1242.2933936665077,17274400
2024-07-30,9822.2802734375,9942.947107263513,9822.2802734375,9942.947107263513,32122900,4272.01220703125,4336.0466512479925,4272.01220703125,4317.751095757495,201835700,5883.12841796875,5951.272762578427,5792.269291822515,5883.12841796875,86701400,4543.05859375,4588.94807449495,4543.05859375,4588.94807449495,36234500,1232.882080078125,1246.999050460699,1223.4707664897423,1242.2933936665077,17048500
