Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
11/11/2021,6864.132324,6931.208536,6797.056113,6886.491061,55790000
11/12/2021,6729.980957,6931.209624,6729.980957,6931.209624,52590100
11/15/2021,6707.62207,6819.415771,6707.62207,6819.415771,67344200
11/16/2021,6685.262695,6685.262695,6551.110267,6618.186481,98616900
11/17/2021,6797.431152,6797.431152,6662.828555,6730.129854,61968100
11/18/2021,6640.395508,6730.130582,6640.395508,6662.829276,78839600
11/19/2021,6662.82959,6685.26336,6617.962051,6662.82959,68203700
11/22/2021,6707.696289,6752.563823,6640.394989,6662.828755,66328300
11/23/2021,6707.696289,6730.130056,6640.394989,6640.394989,43477500
11/24/2021,6707.696289,6797.431356,6662.828755,6797.431356,35181400
11/25/2021,6662.82959,6752.564668,6662.82959,6685.26336,40216100
11/26/2021,6528.226074,6685.26244,6505.792308,6640.394907,113288400
11/29/2021,6640.395508,6662.829276,6438.49159,6528.226665,87907900
11/30/2021,6528.226074,6662.828674,6528.226074,6573.093607,144923700
12/1/2021,6550.659668,6685.262264,6528.225902,6528.225902,76538100
12/2/2021,6730.130371,6730.130371,6550.660228,6617.961532,66831000
12/3/2021,6617.961426,6752.564031,6595.527658,6752.564031,63283700
12/6/2021,6595.527832,6707.696673,6595.527832,6685.262905,56944100
12/7/2021,6595.527832,6707.696673,6595.527832,6685.262905,51258200
12/8/2021,6662.82959,6707.697129,6640.39582,6685.26336,74775000
12/9/2021,6595.527832,6685.262905,6595.527832,6640.395368,54886400
12/10/2021,6617.961426,6617.961426,6528.226356,6573.093891,91092400
12/13/2021,6550.659668,6640.394732,6550.659668,6617.960966,59977100
12/14/2021,6550.659668,6617.960966,6528.225902,6550.659668,49763600
12/15/2021,6550.659668,6617.960966,6528.225902,6550.659668,52477600
12/16/2021,6528.226074,6640.394907,6528.226074,6617.961141,95171400
12/17/2021,6730.130371,6730.130371,6550.660228,6573.093996,107096800
12/20/2021,6617.961426,6640.395193,6573.093891,6595.527658,74753000
12/21/2021,6617.961426,6640.395193,6573.093891,6573.093891,52386100
12/22/2021,6573.09375,6662.828818,6573.09375,6662.828818,33232000
12/23/2021,6550.659668,6595.5272,6550.659668,6573.093434,37136400
12/24/2021,6550.659668,6595.5272,6550.659668,6550.659668,30802100
12/27/2021,6595.527832,6595.527832,6550.660296,6550.660296,20722100
12/28/2021,6595.527832,6640.395368,6573.094064,6617.9616,39343800
12/29/2021,6550.659668,6617.960966,6550.659668,6595.5272,42079500
12/30/2021,6550.659668,6595.5272,6550.659668,6595.5272,49954700
1/3/2022,6573.09375,6640.395051,6550.659983,6573.09375,54287400
1/4/2022,6640.395508,6685.263045,6573.094202,6573.094202,70624000
1/5/2022,6685.262695,6752.563998,6617.961393,6685.262695,76164900
1/6/2022,6707.696289,6752.563823,6662.828755,6730.130056,63657100
1/7/2022,6864.732422,6909.599954,6730.129825,6774.997358,143433300
1/10/2022,6819.864746,6864.732277,6774.997215,6797.43098,45351900
1/11/2022,6909.600098,6909.600098,6842.298798,6864.732565,110334600
1/12/2022,6909.600098,6909.600098,6864.732565,6909.600098,62606000
1/13/2022,6909.600098,6954.467631,6864.732565,6909.600098,50025200
1/14/2022,7044.203613,7044.203613,6864.733458,6909.600996,65898700
1/17/2022,6954.467773,7089.070376,6909.600239,7089.070376,63902600
1/18/2022,6887.16748,6976.902562,6774.998629,6976.902562,71476300
1/19/2022,6887.16748,6932.035021,6797.432399,6864.73371,60389700
1/20/2022,6976.900879,6976.900879,6842.29829,6932.033349,59925500
1/21/2022,7133.9375,7133.9375,6909.599843,6976.90114,63370500
1/24/2022,6999.334961,7044.202493,6976.901195,7021.768727,40278300
1/25/2022,6976.900879,6976.900879,6842.29829,6887.165819,106796900
1/26/2022,6909.600098,6954.467631,6864.732565,6909.600098,53350200
1/27/2022,6999.334961,6999.334961,6842.2986,6842.2986,71945100
1/28/2022,6976.900879,7021.768409,6909.599584,6999.334644,70595000
1/31/2022,6842.298828,6976.901428,6842.298828,6976.901428,68122000
2/2/2022,6999.334961,6999.334961,6887.166131,6976.901195,65308100
2/3/2022,6932.03418,7021.76925,6909.600412,6999.335482,35100600
2/4/2022,6932.03418,6999.335482,6909.600412,6954.467947,39324700
2/7/2022,6999.334961,6999.334961,6909.599897,6976.901195,56813200
2/8/2022,6932.03418,7044.203018,6932.03418,6954.467947,61883100
2/9/2022,7133.9375,7133.9375,6999.334906,7044.202437,108922200
2/10/2022,6954.467773,7133.93791,6954.467773,7133.93791,93277000
2/11/2022,7021.769043,7021.769043,6864.732675,6887.166442,71968800
2/14/2022,6909.600098,6976.901397,6909.600098,6954.467631,57710700
2/15/2022,7066.636719,7066.636719,6932.034115,6954.467882,55617000
2/16/2022,7156.371582,7156.371582,7021.768982,7044.202748,77055100
2/17/2022,7089.070801,7111.504569,6999.335727,7044.203264,48704600
2/18/2022,7111.503906,7133.937673,7044.202607,7133.937673,56813400
2/21/2022,7133.9375,7156.371266,7089.069969,7111.503734,43821700
2/22/2022,7089.070801,7133.938337,7044.203264,7089.070801,80095500
2/23/2022,7223.67334,7268.540876,7066.636963,7089.070731,99240300
2/24/2022,7178.805176,7313.407773,7111.503877,7290.974007,124947700
2/25/2022,7223.67334,7335.842181,7111.504499,7133.938267,135899900
3/1/2022,7223.67334,7335.842181,7178.805804,7178.805804,136616800
3/2/2022,7156.371582,7380.709249,7156.371582,7380.709249,100301000
3/4/2022,7089.070801,7201.239643,7089.070801,7156.372106,132983400
3/7/2022,6909.600098,7044.202697,6909.600098,6999.335164,130990900
3/8/2022,6864.732422,7044.202551,6864.732422,6909.599954,119256500
3/9/2022,7044.203613,7133.938691,6864.733458,6909.600996,132814500
3/10/2022,7111.503906,7156.371439,6999.335075,7111.503906,86484000
3/11/2022,7133.9375,7133.9375,6932.033608,6932.033608,61053900
3/14/2022,7246.107422,7268.541191,7133.938576,7223.673653,78432100
3/15/2022,7313.407715,7358.275247,7246.106417,7313.407715,111214500
3/16/2022,7358.275879,7425.577183,7246.107039,7425.577183,149761300
