Price,Close,High,Low,Open,Volume
Ticker,BTPN.JK,BTPN.JK,BTPN.JK,BTPN.JK,BTPN.JK
Date,,,,,
2024-05-20,2386.49609375,2386.49609375,2357.15392866291,2366.9346503586066,12100
2024-05-21,2376.71533203125,2386.4960535622427,2347.3731674382716,2366.9346105002573,26600
2024-05-22,2366.9345703125,2376.7152916774276,2318.0309634878618,2366.9345703125,20200
2024-05-27,2337.592529296875,2366.9346949365845,2327.8118074169715,2366.9346949365845,4400
2024-05-28,2318.031005859375,2337.592448946796,2318.031005859375,2337.592448946796,18300
2024-05-29,2308.250244140625,2318.0309655141023,2278.908080020193,2318.0309655141023,8800
2024-05-30,2278.908203125,2278.908203125,2249.5660374195277,2278.908203125,35400
2024-05-31,2278.908203125,2288.688925026824,2259.346759321352,2259.346759321352,5500
2024-06-03,2278.908203125,2288.688925026824,2259.346759321352,2259.346759321352,11500
2024-06-04,2288.68896484375,2288.68896484375,2259.3467986278047,2259.3467986278047,8300
2024-06-05,2288.68896484375,2288.68896484375,2259.3467986278047,2288.68896484375,9900
2024-06-06,2278.908203125,2288.688925026824,2249.5660374195277,2288.688925026824,11900
2024-06-07,2278.908203125,2278.908203125,2249.5660374195277,2259.346759321352,9000
2024-06-10,2288.68896484375,2288.68896484375,2259.3467986278047,2278.908242771768,30800
2024-06-11,2278.908203125,2288.688925026824,2259.346759321352,2288.688925026824,6800
2024-06-12,2278.908203125,2278.908203125,2190.8817060085835,2269.127481223176,10300
2024-06-13,2278.908203125,2278.908203125,2239.785315517704,2269.127481223176,500
2024-06-14,2269.12744140625,2278.9081631364493,2269.12744140625,2278.9081631364493,600
2024-06-19,2161.53955078125,2269.1274922228504,2151.7588288320135,2259.3467702736143,170800
2024-06-20,2190.881591796875,2230.0044773646764,2132.197263445173,2161.539427621024,49400
2024-06-21,2230.004638671875,2230.004638671875,2190.8817502741226,2190.8817502741226,2400
2024-06-24,2220.223876953125,2220.223876953125,2210.4431550282216,2210.4431550282216,5500
2024-06-25,2220.223876953125,2230.004598878029,2200.6624331033177,2230.004598878029,3300
2024-06-26,2181.100830078125,2210.4429937114633,2171.3201088670126,2210.4429937114633,4000
2024-06-27,2220.223876953125,2220.223876953125,2181.1009892535108,2181.1009892535108,1100
2024-06-28,2210.443115234375,2269.127445727323,2171.320228239076,2181.100949987901,42200
2024-07-01,2190.881591796875,2210.4430345807755,2181.1008704049245,2210.4430345807755,18500
2024-07-02,2200.662353515625,2200.662353515625,2181.1009103732636,2181.1009103732636,26900
2024-07-03,2200.662353515625,2210.4430750868055,2181.1009103732636,2200.662353515625,10100
2024-07-04,2200.662353515625,2200.662353515625,2181.1009103732636,2190.8816319444445,17900
2024-07-05,2210.443115234375,2220.2238369832,2200.66239348555,2210.443115234375,7400
2024-07-08,2230.004638671875,2230.004638671875,2190.8817502741226,2210.443194472999,42500
2024-07-09,2230.004638671875,2230.004638671875,2220.223916572437,2230.004638671875,23400
2024-07-10,2230.004638671875,2230.004638671875,2200.662472373561,2200.662472373561,12500
2024-07-11,2249.56591796875,2249.56591796875,2200.662311056386,2200.662311056386,28200
2024-07-12,2249.56591796875,2249.56591796875,2210.4430324388586,2239.785196586277,8000
2024-07-15,2259.3466796875,2298.469565915855,2239.7852365733224,2249.565958130411,10400
2024-07-16,2269.12744140625,2278.9081631364493,2249.5659979458514,2259.3467196760507,18400
2024-07-17,2278.908203125,2288.688925026824,2249.5660374195277,2269.127481223176,9400
2024-07-18,2288.68896484375,2288.68896484375,2269.127520699786,2278.908242771768,10900
2024-07-19,2298.469482421875,2308.25020362367,2249.565876412899,2308.25020362367,17800
2024-07-22,2308.250244140625,2308.250244140625,2278.908080020193,2298.4695227671477,5200
2024-07-23,2318.031005859375,2376.7153351216375,2278.908119684533,2308.2502843156644,34000
2024-07-24,2308.250244140625,2318.0309655141023,2288.6888013936705,2318.0309655141023,14800
2024-07-25,2269.12744140625,2347.3732152478447,2259.3467196760507,2327.811771787446,10300
2024-07-26,2288.68896484375,2288.68896484375,2259.3467986278047,2269.127520699786,14000
2024-07-29,2298.469482421875,2298.469482421875,2269.127318816489,2288.68876122008,4800
2024-07-30,2249.56591796875,2298.469524881114,2239.785196586277,2298.469524881114,22600
2024-07-31,2259.3466796875,2269.127401244589,2239.7852365733224,2269.127401244589,10600
2024-08-01,2259.3466796875,2259.3466796875,2239.7852365733224,2239.7852365733224,13300
2024-08-02,2269.12744140625,2288.6888848666486,2249.5659979458514,2269.12744140625,3700
2024-08-05,2249.56591796875,2259.3466393512226,2230.0044752038043,2249.56591796875,11200
2024-08-06,2230.004638671875,2249.566082870751,2230.004638671875,2249.566082870751,12800
2024-08-07,2239.78515625,2249.565877456332,2230.0044350436683,2230.0044350436683,4900
2024-08-08,2249.56591796875,2249.56591796875,2230.0044752038043,2230.0044752038043,7200
2024-08-09,2239.78515625,2249.565877456332,2239.78515625,2239.78515625,6500
2024-08-12,2239.78515625,2249.565877456332,2230.0044350436683,2230.0044350436683,6700
