Price,Close,High,Low,Open,Volume
Ticker,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK
Date,,,,,
2021-12-01,2721.889892578125,2741.1258635504087,2673.799965147416,2693.0359361196997,93119800
2021-12-02,2769.979736328125,2789.2157067192925,2693.0358547634546,2721.889810350206,70416400
2021-12-03,2750.743896484375,2779.597853440505,2731.5079251802886,2769.9798677884614,46109400
2021-12-06,2760.36181640625,2789.215772675305,2731.507860137195,2750.7438309832314,52050400
2021-12-07,2808.451904296875,2808.451904296875,2760.361974428778,2760.361974428778,64289400
2021-12-08,2750.743896484375,2808.4518103966348,2750.743896484375,2798.8338247445913,56064200
2021-12-09,2827.6875,2827.6875,2741.125637755102,2789.21556122449,42688600
2021-12-10,2769.979736328125,2779.5977215237085,2731.50779554579,2769.979736328125,93532200
2021-12-13,2741.126220703125,2779.598167660362,2741.126220703125,2769.9801809210526,50091200
2021-12-14,2760.36181640625,2769.979801829268,2731.507860137195,2741.1258455602133,65061400
2021-12-15,2798.833740234375,2818.0697109576354,2741.1258280645943,2750.7438134262243,75677400
2021-12-16,2789.2158203125,2818.0697770743536,2769.979849137931,2808.451791487069,69082400
2021-12-17,2750.743896484375,2779.597853440505,2721.889939528245,2779.597853440505,83945200
2021-12-20,2721.889892578125,2750.7438490365503,2721.889892578125,2731.507878064267,57932600
2021-12-21,2750.743896484375,2789.215839092548,2731.5079251802886,2750.743896484375,49859600
2021-12-22,2712.271728515625,2769.9796376329787,2712.271728515625,2760.3616527800864,34814400
2021-12-23,2721.889892578125,2750.7438490365503,2712.2719070919834,2712.2719070919834,44565000
2021-12-24,2712.271728515625,2750.743667927194,2673.799789104056,2731.5076982214096,54902200
2021-12-27,2693.035888671875,2731.507829938616,2683.41790335519,2712.2718593052455,34096400
2021-12-28,2712.271728515625,2712.271728515625,2683.417773956948,2712.271728515625,39835400
2021-12-29,2731.5078125,2741.125797755282,2693.035871478873,2721.889827244718,20860200
2021-12-30,2702.65380859375,2741.125748929604,2702.65380859375,2731.5077638456405,34951600
2022-01-03,2712.271728515625,2741.125683074302,2702.6537436627327,2731.5076982214096,30999600
2022-01-04,2760.36181640625,2769.979801829268,2712.2718892911585,2721.8898747141766,44541400
2022-01-05,2702.65380859375,2760.361719097531,2664.181868257896,2750.7437340135675,98910200
2022-01-06,2702.65380859375,2721.889778761677,2673.7998533418595,2721.889778761677,65651200
2022-01-07,2712.271728515625,2731.5076982214096,2702.6537436627327,2702.6537436627327,68452800
2022-01-10,2712.271728515625,2731.5076982214096,2712.271728515625,2721.8897133685173,44378600
2022-01-11,2712.271728515625,2731.5076982214096,2693.0357588098404,2731.5076982214096,50367600
2022-01-12,2750.743896484375,2750.743896484375,2712.2719538762017,2712.2719538762017,34249200
2022-01-13,2741.126220703125,2760.3621941817432,2731.5082339638157,2750.7442074424343,35763800
2022-01-14,2760.36181640625,2779.5977872522867,2721.8898747141766,2721.8898747141766,43651400
2022-01-17,2769.979736328125,2798.833691914876,2750.7437659369575,2789.2157067192925,43188000
2022-01-18,2789.2158203125,2789.2158203125,2731.507906788793,2760.361863550647,64484800
2022-01-19,2702.65380859375,2769.9797041814945,2693.0358235097865,2760.361719097531,103093600
2022-01-20,2760.36181640625,2760.36181640625,2702.6539038681403,2731.507860137195,53067000
2022-01-21,2808.451904296875,2808.451904296875,2741.1260024815388,2760.361974428778,76806800
2022-01-24,2798.833740234375,2798.833740234375,2769.9797841494847,2798.833740234375,44476800
2022-01-25,2779.59765625,2789.2156412197232,2750.7437013408307,2769.9796712802768,69268000
2022-01-26,2875.77783203125,2875.77783203125,2779.597971428198,2808.4519296091134,140636400
2022-01-27,2904.631591796875,2923.867562603477,2846.9236793770697,2875.7776355869723,113618000
2022-01-28,2943.103759765625,2943.103759765625,2904.6318151935257,2933.4857736226004,121145200
2022-01-31,2875.77783203125,2991.1936647549123,2866.159845970945,2991.1936647549123,101700800
2022-02-02,2875.77783203125,2895.0138041518603,2866.159845970945,2895.0138041518603,68769000
2022-02-03,2875.77783203125,2875.77783203125,2827.687901729724,2875.77783203125,60204000
2022-02-04,2875.77783203125,2895.0138041518603,2846.9238738503345,2866.159845970945,36629400
2022-02-07,2885.395751953125,2943.1036669921873,2875.7777661132814,2943.1036669921873,68867800
2022-02-08,2933.485595703125,2971.9575379418543,2904.6316390240777,2923.8676101434426,158581800
2022-02-09,2952.7216796875,2971.9576515421413,2923.867721905537,2962.3396656148207,107360800
2022-02-10,2971.95751953125,2981.575505031351,2943.1035630309466,2962.339534031149,107679400
2022-02-11,2971.95751953125,2991.193490531452,2943.1035630309466,2991.193490531452,81582600
2022-02-14,3000.8115234375,3000.8115234375,2933.4856238731973,2962.3395808293267,76263200
2022-02-15,3039.283447265625,3039.283447265625,2952.7215769321106,3000.811504895174,67804400
2022-02-16,3020.04736328125,3048.9013189813895,2981.575422347731,3048.9013189813895,74785000
2022-02-17,3020.04736328125,3029.66534851463,2952.7214666475916,3029.66534851463,103038800
2022-02-18,3020.04736328125,3058.5193042147694,2981.575422347731,3010.4293780478706,81303200
2022-02-21,3020.04736328125,3048.9013189813895,3020.04736328125,3020.04736328125,31720800
2022-02-22,3029.665283203125,3039.283268229167,2991.1933430989584,3010.4293131510417,69476600
2022-02-23,3029.665283203125,3058.51923828125,3010.4293131510417,3048.9012532552083,85991000
